Time,Ax,Ay,Az,Gx,Gy,Gz,LAT,LNG,ALT
676549,-0.0751953125,0.0244140625,0.7209472656,-11.5966796875,-91.1865234375,-11.3525390625,53.1041641235,8.8652849197,-15.1999998093
676957,-0.2387695312,-0.0274658203,0.5333251953,73.3642578125,-65.4296875,106.8725585938,53.1041374207,8.8652362823,-15
677550,0.1547851562,0.0174560547,1.064453125,-67.0776367188,18.4936523438,-100.1586914062,53.1041374207,8.8652362823,-15
677943,-0.2357177734,0.1083984375,1.1082763672,-4.6997070312,-62.5610351562,-2.197265625,53.1040992737,8.865187645,-15
678547,0.12890625,-0.2377929688,1.0357666016,23.5595703125,-9.6435546875,-7.6904296875,53.1040992737,8.865187645,-15
678957,0.2708740234,0.1655273438,0.7156982422,4.2114257812,16.845703125,-32.4096679688,53.1040649414,8.8651399612,-15.1999998093
679546,0.388671875,-0.0887451172,0.9409179688,5.6762695312,-36.376953125,-77.1484375,53.1040649414,8.8651399612,-15.1999998093
679941,0.0842285156,0.2416992188,1.0085449219,-43.1518554688,17.4560546875,-47.9736328125,53.1040344238,8.8650922775,-15.3000001907
680547,0.3388671875,-0.0216064453,1.2462158203,-28.9916992188,-19.1040039062,-49.9267578125,53.1040344238,8.8650922775,-15.3000001907
680940,0.080078125,0.1339111328,1.2569580078,3.0517578125,12.451171875,-22.6440429688,53.1040153503,8.8650407791,-15.5
681545,-0.5139160156,-0.2679443359,0.7141113281,-0.1220703125,-96.6796875,21.728515625,53.1040153503,8.8650407791,-15.5
681940,0.0872802734,0.0451660156,0.8393554688,9.27734375,-37.7197265625,34.9731445312,53.1039848328,8.8649930954,-15.3999996185
682547,0.205078125,0.2141113281,0.7917480469,5.1879882812,-52.978515625,-60.1806640625,53.1039848328,8.8649930954,-15.3999996185
682940,0.1461181641,-0.0743408203,1.6885986328,-46.7529296875,41.1376953125,-22.7661132812,53.1039428711,8.8649559021,-15.5
683547,0.3425292969,-0.0035400391,1.2972412109,-22.2778320312,4.9438476562,-11.71875,53.1039428711,8.8649559021,-15.5
683954,-0.1427001953,-0.0229492188,0.9057617188,-4.8828125,-52.6123046875,-22.0336914062,53.1039009094,8.8649072647,-15.6999998093
684548,-0.5506591797,0.0327148438,-0.0080566406,-17.1508789062,-35.3393554688,-37.109375,53.1039009094,8.8649072647,-15.6999998093
684941,-0.3420410156,-0.1297607422,0.8614501953,27.8930664062,-44.43359375,71.3500976562,53.1038551331,8.864865303,-15.5
685547,0.8010253906,-0.392578125,1.4405517578,-4.6997070312,25.2075195312,-26.9775390625,53.1038551331,8.864865303,-15.5
685954,0.5386962891,0.0494384766,1.1561279297,35.7055664062,-22.7661132812,34.4848632812,53.1038246155,8.864824295,-15.6999998093
686548,0.2121582031,0.6506347656,0.5462646484,-48.2788085938,-36.5600585938,-126.1596679688,53.1038246155,8.864824295,-15.6999998093
686941,-0.3806152344,0.0928955078,0.6824951172,-31.3110351562,-40.8935546875,71.1059570312,53.1037826538,8.864774704,-15.6999998093
687548,-0.0947265625,0.0854492188,0.9465332031,2.7465820312,-18.06640625,-56.8237304688,53.1037826538,8.864774704,-15.6999998093
687941,0.07421875,-0.3719482422,1.0600585938,67.0166015625,-33.9965820312,88.8061523438,53.1037406921,8.8647375107,-15.6000003815
688549,0.4378662109,0.2282714844,0.9924316406,-37.109375,22.3999023438,-32.5927734375,53.1037406921,8.8647375107,-15.6000003815
688942,-0.3685302734,-0.1469726562,0.8642578125,1.3427734375,-13.7939453125,64.0258789062,53.1036987305,8.8646907806,-15.8000001907
689546,0.3720703125,-0.1806640625,1.8836669922,-2.6245117188,10.7421875,-8.8500976562,53.1036987305,8.8646907806,-15.8000001907
689939,0.1567382812,-0.1242675781,0.5773925781,6.2255859375,5.6762695312,8.6059570312,53.1036567688,8.8646507263,-15.8999996185
690548,-0.1392822266,0.3159179688,0.4450683594,34.2407226562,10.6811523438,121.1547851562,53.1036567688,8.8646507263,-15.8999996185
690943,0.5202636719,-0.1639404297,1.9495849609,-34.0576171875,29.1748046875,-46.2036132812,53.1036148071,8.8646059036,-15.6999998093
691545,0.2438964844,-0.083984375,1.1158447266,114.6850585938,-8.1176757812,108.7646484375,53.1036148071,8.8646059036,-15.6999998093
691938,-0.3719482422,-0.4595947266,0.8006591797,-45.3491210938,-153.80859375,-94.482421875,53.1035690308,8.8645658493,-15.6999998093
692547,0.01171875,-0.3326416016,1.1033935547,68.4204101562,-23.4985351562,46.0205078125,53.1035690308,8.8645658493,-15.6999998093
692954,0.2918701172,0.0390625,1.0522460938,-69.580078125,-14.0380859375,-37.0483398438,53.1035270691,8.8645248413,-15.8999996185
693548,0.4541015625,-0.0072021484,1.2279052734,31.1889648438,14.4653320312,-34.1186523438,53.1035270691,8.8645248413,-15.8999996185
693941,0.3712158203,0.2150878906,0.9683837891,-72.2045898438,-23.0102539062,-60.9130859375,53.1034889221,8.8644800186,-15.8000001907
694547,0.0615234375,-0.1466064453,1.0577392578,66.0400390625,-3.2348632812,80.56640625,53.1034889221,8.8644800186,-15.8000001907
694954,0.4400634766,-0.1682128906,0.6068115234,28.076171875,-7.6293945312,-62.98828125,53.1034431458,8.8644380569,-15.8999996185
695548,0.1444091797,-0.0760498047,1.0107421875,52.3071289062,3.4790039062,-18.0053710938,53.1034431458,8.8644380569,-15.8999996185
695942,-0.0915527344,-0.0322265625,0.9852294922,-123.1079101562,17.333984375,-97.8393554688,53.1034126282,8.8644008636,-15.6000003815
696550,-0.2309570312,-0.1446533203,0.6696777344,40.1611328125,22.5219726562,-37.353515625,53.1034126282,8.8644008636,-15.6000003815
696943,-0.2998046875,0.3278808594,0.5255126953,-77.1484375,-62.8662109375,-22.94921875,53.1033706665,8.8643417358,-15.6000003815
697547,0.2768554688,-0.1278076172,1.0166015625,21.3012695312,-24.5361328125,-16.1743164062,53.1033706665,8.8643417358,-15.6000003815
697940,0.0950927734,0.0378417969,0.9505615234,-12.6342773438,-24.2309570312,-7.9345703125,53.1033325195,8.8643026352,-15.3000001907
698549,-0.4996337891,-0.1910400391,0.6962890625,13.427734375,-68.4814453125,-36.62109375,53.1033325195,8.8643026352,-15.3000001907
698942,0.0947265625,0.1221923828,0.9302978516,-25.0854492188,-17.6391601562,-18.6767578125,53.1032867432,8.8642673492,-15
699546,-0.4924316406,0.255859375,0.1412353516,8.9721679688,-63.7817382812,-63.4765625,53.1032867432,8.8642673492,-15
699955,0.4805908203,0.0450439453,1.5581054688,-7.8125,15.0146484375,-44.43359375,53.1032447815,8.8642311096,-14.8999996185
700547,0.1994628906,-0.2209472656,1.4731445312,-33.935546875,-96.3745117188,-39.4897460938,53.1032447815,8.8642311096,-14.8999996185
700940,0.0274658203,-0.2365722656,0.9471435547,-26.5502929688,-32.8979492188,10.8642578125,53.1032028198,8.8641901016,-15.1000003815
701546,0.4942626953,-0.0941162109,0.9709472656,4.9438476562,68.603515625,44.3115234375,53.1032028198,8.8641901016,-15.1000003815
701953,-0.646484375,0.2774658203,0.5671386719,-11.2915039062,-49.560546875,-18.1884765625,53.1031646729,8.8641395569,-15
702547,0.2147216797,-0.0228271484,1.4093017578,11.7797851562,40.1000976562,-77.8198242188,53.1031646729,8.8641395569,-15
702940,-0.4710693359,0.0368652344,1.302734375,-48.8891601562,-56.3354492188,-59.2651367188,53.1031265259,8.8641023636,-14.8000001907
703547,0.0479736328,-0.0354003906,0.5767822266,23.92578125,-36.9873046875,-28.9916992188,53.1031265259,8.8641023636,-14.8000001907
703940,0.4636230469,0.1751708984,1.5981445312,-90.3930664062,91.9189453125,-56.8237304688,53.1030845642,8.8640737534,-15.1000003815
704549,0.1296386719,-0.5238037109,0.6048583984,45.654296875,8.30078125,-11.71875,53.1030845642,8.8640737534,-15.1000003815
704942,0.7768554688,-0.1988525391,1.6077880859,31.1279296875,90.576171875,68.359375,53.1030426025,8.8640460968,-15.1999998093
705548,-0.0078125,-0.0952148438,1.0322265625,-15.7470703125,-9.8876953125,-58.349609375,53.1030426025,8.8640460968,-15.1999998093
705950,0.15234375,-0.1832275391,0.1036376953,45.41015625,-25.4516601562,74.8901367188,53.103012085,8.8640174866,-15
706550,0.3966064453,0.0224609375,1.0228271484,22.8881835938,8.4228515625,-33.2641601562,53.103012085,8.8640174866,-15
706958,0.0944824219,-0.1955566406,0.6541748047,24.658203125,2.7465820312,3.7231445312,53.1029815674,8.863986969,-14.8000001907
707549,0.3615722656,-0.1779785156,0.9354248047,-18.0053710938,-0.732421875,-148.5595703125,53.1029815674,8.863986969,-14.8000001907
707942,0.0456542969,0.0303955078,1.0665283203,-42.7856445312,-48.4008789062,-5.5541992188,53.1029472351,8.8639526367,-15
708547,0.2984619141,-0.55859375,1.1069335938,139.3432617188,30.7006835938,136.0473632812,53.1029472351,8.8639526367,-15
708955,0.025390625,-0.2016601562,0.9119873047,115.1733398438,47.3022460938,-255.5541992188,53.1029243469,8.8639163971,-15.1000003815
709551,0.2143554688,0.0052490234,1.3043212891,-18.4326171875,126.1596679688,-373.9013671875,53.1029243469,8.8639163971,-15.1000003815
709944,0.3177490234,-0.0222167969,1.361328125,-119.7509765625,80.5053710938,-395.6298828125,53.1029052734,8.8638753891,-15
710547,-0.3983154297,-0.1108398438,0.9965820312,-127.3193359375,-8.3618164062,33.203125,53.1029052734,8.8638753891,-15
710940,-0.2816162109,0.0245361328,0.6652832031,-110.4736328125,-70.3735351562,10.4370117188,53.1029129028,8.8638458252,-14.3999996185
711545,0.1291503906,-0.3817138672,0.9426269531,82.51953125,-28.5034179688,218.017578125,53.1029129028,8.8638458252,-14.3999996185
711939,0.2545166016,0.0067138672,1.1126708984,103.1494140625,-4.5776367188,49.8046875,53.1029052734,8.8638076782,-13.6999998093
712547,0.1447753906,-0.0001220703,0.8721923828,-31.5551757812,-30.3344726562,-10.9252929688,53.1029052734,8.8638076782,-13.6999998093
712941,0.3131103516,-0.1851806641,0.8680419922,43.5791015625,65.8569335938,45.7763671875,53.1029052734,8.8637542725,-13.5
713546,0.1218261719,0.1525878906,0.8913574219,-40.283203125,-12.939453125,-67.5659179688,53.1029052734,8.8637542725,-13.5
713941,-0.0524902344,-0.0358886719,1.7059326172,-10.498046875,12.3291015625,130.859375,53.1029014587,8.8636808395,-13.3999996185
714549,0.0570068359,0.0827636719,0.6447753906,-43.3349609375,-8.544921875,-57.2509765625,53.1029014587,8.8636808395,-13.3999996185
714942,0.05078125,-0.0275878906,0.7044677734,34.912109375,-10.7421875,111.2670898438,53.102897644,8.863609314,-13.3999996185
715547,-0.0224609375,0.2448730469,0.7410888672,-15.5029296875,-10.5590820312,-91.064453125,53.102897644,8.863609314,-13.3999996185
715954,0.4877929688,0.2202148438,1.2791748047,31.6162109375,22.4609375,-53.7109375,53.102897644,8.8635425568,-13.3999996185
716550,0.6423339844,-0.1041259766,1.7540283203,-50.78125,72.8149414062,-100.8911132812,53.102897644,8.8635425568,-13.3999996185
716943,0.1003417969,-0.0864257812,1.2084960938,-63.232421875,-10.7421875,-20.01953125,53.1028938293,8.8634700775,-13.1999998093
717547,0.4010009766,-0.1910400391,1.2274169922,39.4897460938,4.39453125,64.2700195312,53.1028938293,8.8634700775,-13.1999998093
717955,-0.1772460938,0.0601806641,0.9273681641,-54.9926757812,-10.3759765625,-21.4233398438,53.1028938293,8.8634004593,-13.1000003815
718551,0.1723632812,-0.1745605469,1.2191162109,100.09765625,-5.3100585938,112.79296875,53.1028938293,8.8634004593,-13.1000003815
718944,-1.4134521484,0.3997802734,-0.4039306641,8.1176757812,-228.4545898438,-104.1259765625,53.1028938293,8.8633346558,-12.6999998093
719550,-0.1951904297,0.1177978516,0.6195068359,84.47265625,-23.193359375,-39.6728515625,53.1028938293,8.8633346558,-12.6999998093
719948,-0.2143554688,-0.1141357422,0.9053955078,-84.5947265625,3.90625,-124.4506835938,53.1028823853,8.8632688522,-12.5
720550,0.1420898438,-0.0467529297,0.9954833984,42.7856445312,-19.6533203125,109.2529296875,53.1028823853,8.8632688522,-12.5
720943,-1.4829101562,0.576171875,-0.5378417969,-18.310546875,-62.6220703125,-91.9799804688,53.1028862,8.8632068634,-12.6999998093
721547,0.0622558594,-0.3688964844,0.6925048828,73.73046875,-3.9672851562,102.1118164062,53.1028862,8.8632068634,-12.6999998093
721942,0.2253417969,-0.1234130859,0.6801757812,42.48046875,-11.4135742188,23.0712890625,53.1028862,8.8631296158,-12.8000001907
722548,-0.1281738281,0.1518554688,0.6311035156,-28.8696289062,-11.0473632812,-67.5048828125,53.1028862,8.8631296158,-12.8000001907
722956,0.8049316406,-0.1563720703,1.1798095703,28.4423828125,27.2827148438,42.2973632812,53.1028938293,8.8630485535,-13.1000003815
723549,0.310546875,0.1525878906,1.1489257812,-2.8076171875,-4.0283203125,-5.37109375,53.1028938293,8.8630485535,-13.1000003815
723942,-0.5212402344,-0.0218505859,0.4528808594,78.61328125,-14.9536132812,33.935546875,53.102897644,8.8629684448,-13.5
724555,0.3767089844,0.3146972656,1.3072509766,-71.4721679688,4.150390625,-35.3393554688,53.102897644,8.8629684448,-13.5
724962,0.0151367188,-0.1539306641,0.9500732422,92.4682617188,-21.9116210938,88.3178710938,53.1029090881,8.8628950119,-14.3999996185
725552,-0.1695556641,0.2482910156,0.9976806641,-56.3354492188,-19.2260742188,-108.4594726562,53.1029090881,8.8628950119,-14.3999996185
725945,0.46875,-0.2947998047,1.6597900391,45.5932617188,27.1606445312,74.6459960938,53.1029243469,8.862827301,-15.3000001907
726553,0.017578125,0.2077636719,0.5688476562,-60.4858398438,-13.427734375,-55.3588867188,53.1029243469,8.862827301,-15.3000001907
726946,-0.2509765625,0.0230712891,0.6911621094,12.6953125,-67.138671875,75.8056640625,53.102935791,8.8627529144,-15.8000001907
727550,0.3830566406,-0.02734375,1.1574707031,-6.0424804688,-1.3427734375,-10.5590820312,53.102935791,8.8627529144,-15.8000001907
727943,0.0639648438,-0.0543212891,1.4464111328,-28.564453125,-10.498046875,1.708984375,53.1029472351,8.8626804352,-16.6000003815
728550,0.6109619141,-0.3018798828,0.9371337891,25.2685546875,23.9868164062,26.0620117188,53.1029472351,8.8626804352,-16.6000003815
728943,0.3604736328,0.2696533203,0.5441894531,-28.2592773438,6.4697265625,-76.7211914062,53.1029472351,8.8625936508,-17.1000003815
729550,0.0230712891,-0.1036376953,1.0368652344,11.2915039062,20.5688476562,-26.0620117188,53.1029472351,8.8625936508,-17.1000003815
729958,-0.28515625,0.1302490234,1.1306152344,-18.798828125,-18.4936523438,-47.5463867188,53.1029472351,8.8625183105,-17.6000003815
730550,-0.3363037109,-0.0894775391,1.2373046875,4.39453125,1.7700195312,2.5634765625,53.1029472351,8.8625183105,-17.6000003815
730943,-0.2504882812,-0.1474609375,0.3726806641,-61.8896484375,-85.0219726562,-44.7387695312,53.1029548645,8.8624324799,-18.6000003815
731549,-0.232421875,0.142578125,0.7471923828,38.2080078125,-46.5087890625,-29.78515625,53.1029548645,8.8624324799,-18.6000003815
732001,-0.1737060547,0.2834472656,0.7084960938,-16.4184570312,-12.3291015625,-26.4282226562,53.1029624939,8.8623542786,-19.2999992371
732550,-0.5668945312,0.0661621094,0.3391113281,65.3076171875,-38.5131835938,10.8642578125,53.1029624939,8.8623542786,-19.2999992371
732945,0.3597412109,0.2939453125,1.0639648438,-63.4155273438,36.9873046875,-98.9990234375,53.102973938,8.8622789383,-19.6000003815
733552,-0.0034179688,-0.0643310547,0.7752685547,16.6015625,-36.5600585938,9.4604492188,53.102973938,8.8622789383,-19.6000003815
733946,-0.0294189453,0.00390625,1.0108642578,-43.0297851562,5.1879882812,-89.0502929688,53.1029777527,8.8621969223,-19.8999996185
734552,-0.0457763672,-0.1481933594,1.0202636719,65.0634765625,-31.8603515625,103.759765625,53.1029777527,8.8621969223,-19.8999996185
734945,-0.1258544922,-0.0495605469,0.8992919922,-18.1274414062,-23.0102539062,-58.59375,53.1029815674,8.8621273041,-20.7000007629
735551,0.0120849609,-0.0128173828,1.0120849609,91.4306640625,15.13671875,166.6259765625,53.1029815674,8.8621273041,-20.7000007629
735944,0.1412353516,-0.0003662109,0.9375,42.1142578125,-28.6865234375,-32.3486328125,53.1029777527,8.8620595932,-21.1000003815
736553,0.0821533203,0.0886230469,0.88671875,-5.0048828125,9.3383789062,-10.1928710938,53.1029777527,8.8620595932,-21.1000003815
736946,0.2546386719,-0.3941650391,1.2895507812,-18.8598632812,14.0991210938,11.1694335938,53.1029777527,8.8619909286,-22
737551,-0.2375488281,0.0755615234,0.7139892578,-0.9155273438,-45.7763671875,-6.9580078125,53.1029777527,8.8619909286,-22
737944,-0.4893798828,-0.0872802734,0.7388916016,37.59765625,-43.212890625,42.3583984375,53.1029853821,8.8619298935,-22.5
738550,0.2858886719,0.0308837891,1.0992431641,13.4887695312,13.9770507812,4.638671875,53.1029853821,8.8619298935,-22.5
738958,0.0645751953,-0.0447998047,0.9278564453,13.0004882812,3.2958984375,-21.240234375,53.1029853821,8.861872673,-23.3999996185
739550,-0.0797119141,-0.1806640625,1.1215820312,-27.4047851562,17.1508789062,27.83203125,53.1029853821,8.861872673,-23.3999996185
739943,-0.1240234375,0.0008544922,0.8505859375,92.2241210938,-32.3486328125,89.5385742188,53.1029930115,8.8618173599,-24.2000007629
740551,0.3154296875,0.4356689453,0.8970947266,-72.4487304688,-5.0659179688,-130.126953125,53.1029930115,8.8618173599,-24.2000007629
740958,0.0244140625,0.0133056641,0.9652099609,13.5498046875,-44.4946289062,113.4033203125,53.1029930115,8.8617601395,-25
741550,-0.3470458984,-0.0239257812,0.9692382812,-35.888671875,-37.109375,-35.9497070312,53.1029930115,8.8617601395,-25
741943,0.1274414062,0.1357421875,1.4553222656,-2.5024414062,10.498046875,75.8666992188,53.1029968262,8.8616886139,-25.2999992371
742552,0.1854248047,-0.1810302734,1.3527832031,-15.3198242188,-13.5498046875,35.0952148438,53.1029968262,8.8616886139,-25.2999992371
742945,0.0986328125,0.0640869141,1.1080322266,27.587890625,-4.0893554688,-1.6479492188,53.1029891968,8.8616247177,-25
743551,0.2043457031,-0.1252441406,1.0682373047,-11.71875,0,-88.0126953125,53.1029891968,8.8616247177,-25
743944,0.1108398438,0.0812988281,0.9326171875,-9.3994140625,-11.2915039062,-39.1845703125,53.1029891968,8.8615474701,-25.2999992371
744548,-1.3956298828,0.5345458984,0.3929443359,-38.8793945312,-54.3823242188,-194.3969726562,53.1029891968,8.8615474701,-25.2999992371
744941,-0.1456298828,-0.5216064453,1.1125488281,-10.0708007812,-67.0166015625,62.98828125,53.1029891968,8.8614664078,-25.7999992371
745549,0.3397216797,-0.3326416016,1.6594238281,-29.6630859375,8.1176757812,-66.162109375,53.1029891968,8.8614664078,-25.7999992371
745957,0.2698974609,-0.0686035156,1.044921875,-42.6635742188,-68.84765625,58.837890625,53.1029930115,8.8613805771,-26.3999996185
746552,0.4143066406,-0.1437988281,0.5895996094,38.0859375,-24.5971679688,30.2734375,53.1029930115,8.8613805771,-26.3999996185
746944,0.0892333984,0.1561279297,0.7006835938,-74.1577148438,-8.6669921875,-26.123046875,53.1029968262,8.8612880707,-27.1000003815
747551,-0.1612548828,-0.1612548828,0.8717041016,66.2841796875,-24.4140625,20.99609375,53.1029968262,8.8612880707,-27.1000003815
747963,-0.1655273438,0.1353759766,0.7177734375,-70.9228515625,-29.9072265625,-88.8671875,53.1030044556,8.8612060547,-27.8999996185
748551,-0.1262207031,-0.0421142578,0.5728759766,42.6025390625,-18.1274414062,-10.8642578125,53.1030044556,8.8612060547,-27.8999996185
748945,0.3608398438,0.0396728516,1.2358398438,-51.6357421875,-9.1552734375,-43.9453125,53.1030082703,8.861125946,-28.7000007629
