"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
6.990665523E2,5.310412374E1,8.865083946E0,3.333490058E0,3.062446248E0,2.129396563E2,4.970626333E0,4.970626333E0
7.000665377E2,5.310408184E1,8.865041291E0,3.957178618E0,3.856723889E0,2.081952606E2,4.991126635E0,4.991126635E0
7.010665236E2,5.310404141E1,8.864993438E0,2.672384571E0,4.195887512E0,2.102392585E2,4.978290992E0,4.978290992E0
7.020665088E2,5.310399702E1,8.864935470E0,2.350650405E0,4.502612866E0,2.115994482E2,4.933358417E0,4.933358417E0
7.030664977E2,5.310395686E1,8.864896906E0,2.376746644E0,4.514273336E0,2.061862951E2,4.926539087E0,4.926539087E0
7.040664799E2,5.310392188E1,8.864875889E0,2.897910661E0,4.168176172E0,1.997419551E2,4.936759198E0,4.936759198E0
7.050664651E2,5.310389523E1,8.864841744E0,2.308372410E0,3.552920494E0,2.030813262E2,4.951214438E0,4.951214438E0
7.060664506E2,5.310385887E1,8.864787467E0,2.552426126E0,3.781853437E0,2.100934584E2,4.963217687E0,4.963217687E0
7.070664369E2,5.310383133E1,8.864751231E0,2.103322323E0,3.500406908E0,2.119801445E2,4.984953620E0,4.984953620E0
7.080664227E2,5.310378569E1,8.864706508E0,4.107558948E0,4.097959034E0,2.076919662E2,4.994380617E0,4.994380617E0
7.090664071E2,5.310375102E1,8.864664139E0,4.536325721E0,4.017196376E0,2.093645927E2,5.000850737E0,5.000850737E0
7.100663929E2,5.310371386E1,8.864620457E0,4.869430119E0,4.056429841E0,2.097326951E2,5.015502763E0,5.015502763E0
7.110663770E2,5.310367273E1,8.864578961E0,2.538032759E0,4.179219543E0,2.090110280E2,5.026683074E0,5.026683074E0
7.120663676E2,5.310362901E1,8.864528663E0,1.994479422E0,4.410350484E0,2.104941873E2,5.007878123E0,5.007878123E0
7.130663486E2,5.310360784E1,8.864498543E0,2.037932119E0,3.447497130E0,2.146910880E2,5.002126128E0,5.002126128E0
7.140663339E2,5.310358156E1,8.864459068E0,1.843828510E0,2.590826862E0,2.207272865E2,4.971321703E0,4.971321703E0
7.150663218E2,5.310354553E1,8.864422272E0,1.896761289E0,2.432090185E0,2.160947757E2,4.976496680E0,4.976496680E0
7.160663041E2,5.310349949E1,8.864382531E0,2.132856103E0,3.121797834E0,2.124580714E2,4.961904401E0,4.961904401E0
7.170662944E2,5.310344958E1,8.864334089E0,1.665827675E0,3.921362687E0,2.141729279E2,4.944941541E0,4.944941541E0
7.180662764E2,5.310339642E1,8.864275173E0,4.291835374E0,4.625752432E0,2.155220248E2,4.945221044E0,4.945221044E0
7.190662611E2,5.310334343E1,8.864220182E0,4.018552650E0,4.813045388E0,2.148877361E2,4.946114008E0,4.946114008E0
7.200662453E2,5.310331727E1,8.864193543E0,4.160556909E0,3.490031012E0,2.156678134E2,4.939874038E0,4.939874038E0
7.210662307E2,5.310327711E1,8.864154937E0,4.235829469E0,3.291532730E0,2.130107075E2,4.930215440E0,4.930215440E0
7.220662161E2,5.310323146E1,8.864099466E0,3.632244605E0,3.290785276E0,2.127785891E2,4.905761947E0,4.905761947E0
7.230662017E2,5.310318284E1,8.864042010E0,2.837143347E0,3.481788663E0,2.145595371E2,4.883183518E0,4.883183518E0
7.240661874E2,5.310314798E1,8.863993600E0,2.330671536E0,3.479127866E0,2.198913567E2,4.876401774E0,4.876401774E0
7.250661727E2,5.310311651E1,8.863958407E0,1.712673354E0,3.057890552E0,2.182704998E2,4.866972018E0,4.866972018E0
7.260661572E2,5.310307054E1,8.863927686E0,2.689605417E0,3.040876012E0,2.079112278E2,4.872808087E0,4.872808087E0
7.270661434E2,5.310302619E1,8.863882134E0,2.337980538E0,3.475094293E0,2.099356272E2,4.869350600E0,4.869350600E0
7.280661294E2,5.310299027E1,8.863837946E0,2.651042650E0,3.454860114E0,2.131267414E2,4.854678687E0,4.854678687E0
7.290661139E2,5.310295433E1,8.863787710E0,3.058170351E0,3.319266979E0,2.176193406E2,4.846243028E0,4.846243028E0
7.300660986E2,5.310293918E1,8.863740978E0,3.096871676E0,2.638070229E0,2.380045716E2,4.850026718E0,4.850026718E0
7.310660845E2,5.310295252E1,8.863672120E0,2.412328365E0,2.899257255E0,2.746163907E2,4.853862306E0,4.853862306E0
7.320660698E2,5.310294404E1,8.863595346E0,2.531042884E0,3.537361067E0,2.658037222E2,4.865775684E0,4.865775684E0
7.330660548E2,5.310294355E1,8.863543755E0,4.567842044E0,3.210615067E0,2.660365163E2,4.886968672E0,4.886968672E0
7.340660436E2,5.310293989E1,8.863470828E0,6.328470832E0,3.711482171E0,2.688546155E2,4.914229606E0,4.914229606E0
7.350660260E2,5.310293616E1,8.863392291E0,6.349996970E0,4.291497820E0,2.691435288E2,4.915344281E0,4.915344281E0
7.360660143E2,5.310293382E1,8.863336245E0,5.573296148E0,3.925085349E0,2.695198602E2,4.903825079E0,4.903825079E0
7.370659966E2,5.310293778E1,8.863281164E0,3.662583341E0,3.583391535E0,2.729762885E2,4.885893027E0,4.885893027E0
7.380659821E2,5.310294609E1,8.863195424E0,5.388455325E0,4.189295379E0,2.766398764E2,4.875069502E0,4.875069502E0
7.390659668E2,5.310294344E1,8.863122903E0,3.636912263E0,4.268103180E0,2.710547514E2,4.876006688E0,4.876006688E0
7.400659533E2,5.310292570E1,8.863051522E0,3.579831285E0,4.349744386E0,2.607984194E2,4.856509645E0,4.856509645E0
7.410659382E2,5.310291055E1,8.862980837E0,3.300633881E0,4.342142186E0,2.577245244E2,4.847744972E0,4.847744972E0
7.420659242E2,5.310290756E1,8.862923612E0,3.989861100E0,3.886735156E0,2.613463509E2,4.854811304E0,4.854811304E0
7.430659093E2,5.310290559E1,8.862855335E0,3.415759414E0,3.900629968E0,2.668873384E2,4.858461405E0,4.858461405E0
7.440658940E2,5.310291130E1,8.862806560E0,3.313203635E0,3.346324211E0,2.720066266E2,4.869064391E0,4.869064391E0
7.450658792E2,5.310292405E1,8.862754493E0,3.613076181E0,2.979007166E0,2.797480241E2,4.856348623E0,4.856348623E0
7.460658644E2,5.310293630E1,8.862681049E0,2.166465075E0,3.360433956E0,2.851860192E2,4.845827597E0,4.845827597E0
7.470658503E2,5.310293023E1,8.862594782E0,2.207502166E0,3.827304672E0,2.739802417E2,4.831825770E0,4.831825770E0
7.480658357E2,5.310293088E1,8.862513132E0,2.595561242E0,4.253486190E0,2.671216005E2,4.824343679E0,4.824343679E0
7.490658208E2,5.310293311E1,8.862438097E0,3.048086775E0,4.357332249E0,2.657822946E2,4.828275468E0,4.828275468E0
7.500658062E2,5.310293204E1,8.862364927E0,2.957622478E0,4.336361493E0,2.650682111E2,4.831043556E0,4.831043556E0
7.510657932E2,5.310293881E1,8.862287613E0,3.667905027E0,4.334284483E0,2.703726274E2,4.832897646E0,4.832897646E0
7.520657779E2,5.310294256E1,8.862223886E0,3.749253126E0,4.026273201E0,2.709751673E2,4.827679167E0,4.827679167E0
7.530657624E2,5.310293932E1,8.862154484E0,3.550834686E0,3.760572818E0,2.671874069E2,4.822945829E0,4.822945829E0
7.540657470E2,5.310293724E1,8.862077041E0,4.345278099E0,3.713407534E0,2.681497161E2,4.822471807E0,4.822471807E0
7.550657327E2,5.310292613E1,8.862009485E0,3.483007465E0,3.580052223E0,2.606486920E2,4.827194053E0,4.827194053E0
7.560657179E2,5.310293231E1,8.861949732E0,4.008070507E0,3.284936614E0,2.678965774E2,4.843942719E0,4.843942719E0
7.570657063E2,5.310293454E1,8.861877720E0,3.284232363E0,3.347153876E0,2.752652667E2,4.853201445E0,4.853201445E0
7.580656915E2,5.310292771E1,8.861800704E0,3.169395396E0,3.787872506E0,2.719279756E2,4.859100893E0,4.859100893E0
7.590656749E2,5.310293283E1,8.861734262E0,2.814767447E0,3.683911579E0,2.750401370E2,4.861176782E0,4.861176782E0
7.600656596E2,5.310292895E1,8.861661747E0,2.503547023E0,3.826518522E0,2.691840138E2,4.873416414E0,4.873416414E0
7.610656455E2,5.310291931E1,8.861588373E0,1.299573734E0,3.826858113E0,2.635152093E2,4.862193257E0,4.862193257E0
7.620656335E2,5.310290882E1,8.861500429E0,1.293661564E0,4.086532759E0,2.617804874E2,4.854204125E0,4.854204125E0
7.630656165E2,5.310290750E1,8.861415325E0,2.080607219E0,4.260066053E0,2.678908639E2,4.841715805E0,4.841715805E0
7.640656009E2,5.310290025E1,8.861337627E0,2.290547037E0,3.968926130E0,2.691604612E2,4.830005664E0,4.830005664E0
7.650655870E2,5.310290967E1,8.861267531E0,1.522756485E0,3.938494951E0,2.756932815E2,4.828228641E0,4.828228641E0
7.660655721E2,5.310291204E1,8.861189824E0,1.363481686E0,4.225563200E0,2.762514000E2,4.834620545E0,4.834620545E0
7.670655602E2,5.310291243E1,8.861121055E0,2.391202192E0,4.005662341E0,2.746321033E2,4.835129890E0,4.835129890E0
7.680655422E2,5.310291647E1,8.861084171E0,2.279258844E0,2.906338009E0,2.723315199E2,4.831833293E0,4.831833293E0
7.690655279E2,5.310292257E1,8.861001530E0,2.168381584E0,3.442575843E0,2.752798749E2,4.842571805E0,4.842571805E0
7.700655138E2,5.310292758E1,8.860918672E0,2.063265461E0,3.932348033E0,2.768833455E2,4.864618382E0,4.864618382E0
7.710655499E2,5.310293150E1,8.860841340E0,2.346027749E0,4.087312269E0,2.781549406E2,4.871593275E0,4.871593275E0
7.720654874E2,5.310292515E1,8.860757287E0,2.170217874E0,4.186249803E0,2.690049351E2,4.853630859E0,4.853630859E0
7.730654733E2,5.310291613E1,8.860666722E0,2.619537977E0,4.445231484E0,2.645567232E2,4.845171432E0,4.845171432E0
7.740654557E2,5.310291841E1,8.860594792E0,3.299620470E0,4.142105986E0,2.667790509E2,4.838947315E0,4.838947315E0
7.750654408E2,5.310291847E1,8.860528767E0,3.353286130E0,3.952911506E0,2.679940616E2,4.836037465E0,4.836037465E0
7.760654290E2,5.310291532E1,8.860446550E0,3.121770392E0,4.124288899E0,2.689205069E2,4.840458104E0,4.840458104E0
7.770654112E2,5.310291109E1,8.860379362E0,3.090783566E0,3.764445268E0,2.683652403E2,4.834141327E0,4.834141327E0
7.780653960E2,5.310290702E1,8.860311824E0,1.742049915E0,3.639960393E0,2.695723581E2,4.845980039E0,4.845980039E0
7.790653824E2,5.310291480E1,8.860228164E0,2.266945197E0,3.761486537E0,2.768143577E2,4.857046559E0,4.857046559E0
7.800653671E2,5.310290488E1,8.860139669E0,5.015044894E0,3.881458835E0,2.711072617E2,4.869192588E0,4.869192588E0
7.810653523E2,5.310290672E1,8.860055969E0,4.419595468E0,3.948454416E0,2.736117136E2,4.865841986E0,4.865841986E0
7.820653375E2,5.310291585E1,8.859977091E0,5.060597130E0,4.072318097E0,2.763590470E2,4.882481834E0,4.882481834E0
7.830653247E2,5.310293069E1,8.859928064E0,2.002338623E0,3.207024252E0,2.881195642E2,4.889807755E0,4.889807755E0
7.840653148E2,5.310293903E1,8.859870966E0,2.661307825E0,2.824045064E0,2.860105707E2,4.883423218E0,4.883423218E0
7.850652928E2,5.310294404E1,8.859805177E0,3.981179620E0,2.886421317E0,2.784201187E2,4.871592754E0,4.871592754E0
7.860652802E2,5.310294330E1,8.859752894E0,2.190131075E0,2.566451068E0,2.718656439E2,4.852878314E0,4.852878314E0
7.870652649E2,5.310294208E1,8.859720604E0,2.106505532E0,1.780980408E0,2.612963518E2,4.843657048E0,4.843657048E0
7.880652493E2,5.310294867E1,8.859694872E0,2.137090206E0,1.132606337E0,2.673740971E2,4.838809106E0,4.838809106E0
7.890652403E2,5.310294788E1,8.859680254E0,1.728535974E0,2.826505513E-1,2.593912455E2,4.828939741E0,4.828939741E0
7.900652208E2,5.310295018E1,8.859670029E0,2.030766781E0,0.000000000E0,2.588131944E2,4.817113313E0,4.817113313E0
7.910652090E2,5.310296295E1,8.859668750E0,2.115069136E0,0.000000000E0,2.276974700E1,4.812344401E0,4.812344401E0
7.920651957E2,5.310296295E1,8.859668750E0,2.115069136E0,0.000000000E0,2.276974700E1,4.803877876E0,4.803877876E0
7.930651811E2,5.310296295E1,8.859668750E0,2.115069136E0,0.000000000E0,2.276974700E1,4.797538326E0,4.797538326E0
7.940651634E2,5.310296295E1,8.859668750E0,2.115069136E0,0.000000000E0,2.276974700E1,4.793851427E0,4.793851427E0
7.950651480E2,5.310296295E1,8.859668750E0,2.115069136E0,0.000000000E0,2.276974700E1,4.791028942E0,4.791028942E0
7.960651374E2,5.310296295E1,8.859668750E0,2.115069136E0,0.000000000E0,2.276974700E1,4.788950182E0,4.788950182E0
7.970651182E2,5.310296897E1,8.859601640E0,2.973787239E0,0.000000000E0,2.026905544E1,4.790350364E0,4.790350364E0
7.980651078E2,5.310296897E1,8.859601640E0,2.973787239E0,0.000000000E0,2.026905544E1,4.788814839E0,4.788814839E0
7.990650896E2,5.310296897E1,8.859601640E0,2.973787239E0,0.000000000E0,2.026905544E1,4.788236529E0,4.788236529E0
8.000650747E2,5.310296897E1,8.859601640E0,2.973787239E0,0.000000000E0,2.026905544E1,4.785505546E0,4.785505546E0
8.010650603E2,5.310296897E1,8.859601640E0,2.973787239E0,0.000000000E0,2.026905544E1,4.774915373E0,4.774915373E0
8.020650458E2,5.310296897E1,8.859601640E0,2.973787239E0,0.000000000E0,2.026905544E1,4.774021033E0,4.774021033E0
8.030650338E2,5.310296897E1,8.859601640E0,2.973787239E0,0.000000000E0,2.026905544E1,4.774311421E0,4.774311421E0
8.040650157E2,5.310296897E1,8.859601640E0,2.973787239E0,0.000000000E0,2.026905544E1,4.774254462E0,4.774254462E0
8.050650012E2,5.310296897E1,8.859601640E0,2.973787239E0,0.000000000E0,2.026905544E1,4.773187140E0,4.773187140E0
8.060649862E2,5.310296897E1,8.859601640E0,2.973787239E0,0.000000000E0,2.026905544E1,4.773024012E0,4.773024012E0
8.070649720E2,5.310296897E1,8.859601640E0,2.973787239E0,0.000000000E0,2.026905544E1,4.773940661E0,4.773940661E0
8.080649587E2,5.310296897E1,8.859601640E0,2.973787239E0,0.000000000E0,2.026905544E1,4.775254941E0,4.775254941E0
8.090649459E2,5.310296897E1,8.859601640E0,2.973787239E0,0.000000000E0,2.026905544E1,4.775448786E0,4.775448786E0
8.100649291E2,5.310296897E1,8.859601640E0,2.973787239E0,0.000000000E0,2.026905544E1,4.776486817E0,4.776486817E0
8.110649130E2,5.310296897E1,8.859601640E0,2.973787239E0,0.000000000E0,2.026905544E1,4.777524150E0,4.777524150E0
8.120648978E2,5.310296897E1,8.859601640E0,2.973787239E0,0.000000000E0,2.026905544E1,4.778666757E0,4.778666757E0
8.130648841E2,5.310296897E1,8.859601640E0,2.973787239E0,0.000000000E0,2.026905544E1,4.785770873E0,4.785770873E0
8.140648695E2,5.310296897E1,8.859601640E0,2.973787239E0,0.000000000E0,2.026905544E1,4.785334654E0,4.785334654E0
8.150648546E2,5.310299406E1,8.859501232E0,3.255063026E0,0.000000000E0,2.026896516E1,4.789365803E0,4.789365803E0
8.160648401E2,5.310299524E1,8.859496315E0,3.312126523E0,0.000000000E0,2.026896074E1,4.789023441E0,4.789023441E0
8.170648295E2,5.310299979E1,8.859488274E0,3.217696075E0,0.000000000E0,1.886882406E1,4.787171041E0,4.787171041E0
8.180648104E2,5.310299979E1,8.859488274E0,3.217696075E0,0.000000000E0,1.886882406E1,4.788914210E0,4.788914210E0
8.190647967E2,5.310299009E1,8.859465613E0,3.142318337E0,0.000000000E0,1.645763194E1,4.799171079E0,4.799171079E0
8.200647821E2,5.310299126E1,8.859467199E0,3.118576125E0,0.000000000E0,1.645763338E1,4.796593376E0,4.796593376E0
8.210647670E2,5.310299055E1,8.859473156E0,3.249801832E0,0.000000000E0,1.645763919E1,4.802484695E0,4.802484695E0
8.220647539E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.797006127E0,4.797006127E0
8.230647378E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.796403612E0,4.796403612E0
8.240647308E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.801427858E0,4.801427858E0
8.250647081E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.791150611E0,4.791150611E0
8.260646943E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.790181351E0,4.790181351E0
8.270646788E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.789393871E0,4.789393871E0
8.280646645E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.787493751E0,4.787493751E0
8.290646501E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.786328749E0,4.786328749E0
8.300646403E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.784186255E0,4.784186255E0
8.310646232E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.782663007E0,4.782663007E0
8.320646062E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.782378714E0,4.782378714E0
8.330645924E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.781247719E0,4.781247719E0
8.340645777E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.781401691E0,4.781401691E0
8.350645616E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.780831927E0,4.780831927E0
8.360645467E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.780006878E0,4.780006878E0
8.370645329E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.779512762E0,4.779512762E0
8.380645235E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.778348340E0,4.778348340E0
8.390645033E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.779236495E0,4.779236495E0
8.400644888E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.779395081E0,4.779395081E0
8.410644746E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.785534850E0,4.785534850E0
8.420644610E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.785591048E0,4.785591048E0
8.430644473E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.785314754E0,4.785314754E0
8.440644302E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.786138663E0,4.786138663E0
8.450644192E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.785888291E0,4.785888291E0
8.460644056E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.785830517E0,4.785830517E0
8.470643870E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.784740460E0,4.784740460E0
8.480643742E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.783987789E0,4.783987789E0
8.490643581E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.785094517E0,4.785094517E0
8.500643440E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.778738072E0,4.778738072E0
8.510643337E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.780760091E0,4.780760091E0
8.520643210E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.780994187E0,4.780994187E0
8.530642983E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.780081841E0,4.780081841E0
8.540642833E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.779526029E0,4.779526029E0
8.550642685E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.778101696E0,4.778101696E0
8.560642554E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.776862661E0,4.776862661E0
8.570642407E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.776967421E0,4.776967421E0
8.580642257E2,5.310299166E1,8.859469134E0,3.312000280E0,0.000000000E0,1.645763521E1,4.777500549E0,4.777500549E0
8.590642110E2,5.310297489E1,8.859386182E0,3.739079958E0,0.000000000E0,1.645755649E1,4.783551126E0,4.783551126E0
8.600641962E2,5.310297659E1,8.859361851E0,3.267481386E0,8.527131093E-1,2.897917973E2,4.788669707E0,4.788669707E0
8.610641819E2,5.310297655E1,8.859332257E0,4.577030836E0,1.621817020E0,2.785566263E2,4.795081248E0,4.795081248E0
8.620641730E2,5.310297171E1,8.859306142E0,3.706262818E0,1.883670528E0,2.719153029E2,4.801117704E0,4.801117704E0
8.630641555E2,5.310296938E1,8.859257472E0,4.143891859E0,2.521432320E0,2.701935860E2,4.806683348E0,4.806683348E0
8.640641418E2,5.310296950E1,8.859210563E0,3.353364346E0,2.879367856E0,2.712389175E2,4.805073816E0,4.805073816E0
8.650641233E2,5.310296569E1,8.859168120E0,3.849273016E0,2.946101233E0,2.678418887E2,4.806639564E0,4.806639564E0
8.660641079E2,5.310296709E1,8.859118887E0,5.083077788E0,3.271255407E0,2.685857712E2,4.816453883E0,4.816453883E0
8.670640947E2,5.310297284E1,8.859059484E0,3.969041422E0,3.774396062E0,2.733093745E2,4.815626173E0,4.815626173E0
8.680640790E2,5.310296666E1,8.859001283E0,4.473146037E0,3.964908044E0,2.682835580E2,4.806607406E0,4.806607406E0
8.690640645E2,5.310296903E1,8.858945170E0,4.155216273E0,4.008225640E0,2.716101584E2,4.805078336E0,4.805078336E0
8.700640490E2,5.310297250E1,8.858876686E0,3.995983708E0,4.328662210E0,2.720976624E2,4.806594141E0,4.806594141E0
8.710640363E2,5.310297273E1,8.858793678E0,4.098834437E0,4.783145518E0,2.684346715E2,4.813130527E0,4.813130527E0
8.720640203E2,5.310297640E1,8.858715142E0,2.914451677E0,5.028789504E0,2.700928185E2,4.852274675E0,4.852274675E0
8.730640105E2,5.310298502E1,8.858643713E0,3.010808084E0,5.019865499E0,2.743186348E2,4.893416396E0,4.893416396E0
8.740639955E2,5.310298828E1,8.858584008E0,2.825131989E0,4.662203177E0,2.751521865E2,4.904525605E0,4.904525605E0
8.750639775E2,5.310299551E1,8.858519354E0,1.799050250E0,4.478754035E0,2.773941047E2,4.945156032E0,4.945156032E0
8.760639648E2,5.310300076E1,8.858443378E0,2.823853155E0,4.543203504E0,2.768291204E2,4.980121349E0,4.980121349E0
8.770639483E2,5.310301117E1,8.858369514E0,3.757737570E0,4.651063129E0,2.789206271E2,5.000680554E0,5.000680554E0
8.780639333E2,5.310302181E1,8.858285275E0,5.029544711E0,4.958481999E0,2.800094609E2,5.030838584E0,5.030838584E0
8.790639185E2,5.310302059E1,8.858292414E0,3.456326466E0,2.036677905E0,2.812483196E2,5.041380759E0,5.041380759E0
8.800639044E2,5.310303846E1,8.858183968E0,5.271627334E0,3.738400613E0,2.840886634E2,4.972361010E0,4.972361010E0
8.810638944E2,5.310304788E1,8.858085879E0,3.398747551E0,4.638486383E0,2.798980649E2,4.941751312E0,4.941751312E0
8.820638744E2,5.310305359E1,8.857991032E0,3.635337262E0,5.051215818E0,2.785965072E2,4.921230778E0,4.921230778E0
8.830638609E2,5.310306714E1,8.857926562E0,1.964426671E0,4.666201922E0,2.854310460E2,4.911948298E0,4.911948298E0
